user_id,name,age,circle,connection_type,tenure_months,arpu,daily_data_usage_gb,daily_call_minutes,night_usage_ratio,sms_count,preferred_plan_type,current_plan,ott_subscription,ott_usage,monthly_ott_spend,family_plan_members,international_roaming_freq,caller_tune_subscribed,responsiveness_to_offers,user_segment,is_student,last_recharge_date,last_recharge_amount,cluster
10523,Kavya Purohit,36,Bangalore,Prepaid,14,1323,1.2651617626237184,56.502243497716634,0.21516214985401758,10,OTT Combo,Vi Hero 399,Netflix,0,193,3,0.04725132737603437,0,2,Occasional User,0,2025-09-02,698,1
10524,Chanchal Chauhan,23,Chennai,Prepaid,48,154,0.9135408882384515,55.845134400215606,0.09514067525513621,16,Data Pack,Vi Hero 999,None,0,243,3,0.04772179154470866,1,2,Low Value Customer,0,2025-08-31,698,0
10525,Balhaar Koshy,46,Delhi,Prepaid,63,1152,1.6389895046723353,39.740113102299695,0.04221239137889232,14,SuperHero,Vi Hero 999,None,1,83,0,0.10981209240710223,0,1,Data-Heavy User,0,2025-08-31,199,1
10526,Anika Ganesan,65,Bangalore,Postpaid,15,471,1.6009277854661887,21.619818668514533,0.6036356522936738,3,NonStop Hero,Vi Hero 499,JioHotstar,1,60,4,0.29523174774116456,0,1,Family Plan User,0,2025-09-06,499,0
10527,Vyanjana Kalla,37,Delhi,Postpaid,7,136,0.9032954623961623,47.785264486637374,0.7477180094839315,9,NonStop Hero,Vi SuperHero 399,SonyLIV,1,14,0,0.028782488498834236,0,1,Low Value Customer,0,2025-09-13,199,0
10528,Urmi Chhabra,44,Kolkata,Postpaid,61,215,0.1,22.216302822182563,0.2963304970573012,19,SuperHero,Vi SuperHero 999,SonyLIV,1,289,3,0.003143139172225725,0,0,Low Value Customer,0,2025-08-19,499,0
10529,Tamanna Dubey,23,Chennai,Postpaid,70,159,0.5041945447907975,33.883124979985034,0.5276832823151727,1,Data Pack,Vi Hero 499,JioHotstar,1,198,1,0.08814343492594764,1,2,Low Value Customer,1,2025-08-26,449,0
10530,Aditya Manda,53,Mumbai,Prepaid,80,1471,0.1,42.27665108613391,0.3389010258926803,17,OTT Combo,Vi SuperHero 999,None,0,286,1,0.07426069083607312,1,2,Caller-Tune Enthusiast,0,2025-08-18,199,1
10531,Teerth Salvi,25,Pune,Prepaid,32,1498,4.122113874043334,12.832116424917619,0.462200770918398,18,Data Pack,Vi SuperHero 999,None,1,239,2,0.04103371707739648,0,0,OTT Subscriber,0,2025-08-31,199,1
10532,Anya Devan,39,Mumbai,Postpaid,49,1045,2.785296600483366,29.632839640203162,0.03273994320712026,8,Unlimited 5G,Vi SuperHero 299,None,0,212,1,0.024400409785226906,0,0,Caller-Tune Enthusiast,0,2025-09-07,249,1
10533,Siddharth Gade,27,Mumbai,Postpaid,24,778,0.1,1.961746314374313,0.3695699900000857,0,Unlimited 5G,Vi NonStop Hero 698,JioHotstar,1,86,2,0.3317870573396862,0,1,International Roamer,0,2025-09-07,698,0
10534,Janani Subramaniam,70,Pune,Prepaid,64,990,4.334311846753536,35.66779215851415,0.30945654543476847,16,OTT Combo,Vi NonStop Hero 299,Netflix,0,103,0,0.07132382005884856,0,2,High Value Customer,0,2025-09-02,249,1
10535,Vasatika Suri,48,Mumbai,Postpaid,71,209,1.7410141117388516,38.6149101248984,0.19105594077096477,18,Unlimited 5G,Vi SuperHero 999,Amazon Prime,1,119,2,0.31728603781750847,0,1,Business User,0,2025-09-13,999,0
10536,Mekhala Gopal,31,Delhi,Prepaid,69,441,0.9910754212990812,42.297888453784665,0.26176722309464734,13,OTT Combo,Vi NonStop Hero 299,JioHotstar,1,276,3,0.06882455234363136,1,2,Student User,0,2025-09-06,299,0
10537,Nitesh Deol,18,Pune,Postpaid,45,1137,0.1,72.60255195147795,0.27776536146938424,20,SuperHero,Vi Hero 999,Netflix,1,128,0,0.040081681599744165,0,2,Weekend Data User,0,2025-08-28,249,0
10538,Umang Sarna,37,Pune,Prepaid,93,333,1.5816867230983451,47.65321372773316,0.41624933638200007,17,NonStop Hero,Vi NonStop Hero 399,None,1,62,4,0.06842475252660682,1,1,Weekend Data User,0,2025-08-18,499,0
10539,Anmol Gill,58,Delhi,Postpaid,44,685,0.21157360929869706,32.02706357252059,0.08173466368583271,6,Data Pack,Vi Hero 499,JioHotstar,1,139,1,0.06806248703551743,0,0,Family Plan User,0,2025-08-27,749,0
10540,Urishilla Sampath,18,Hyderabad,Postpaid,98,505,2.1232304947654654,48.725348876853275,0.6678724730237428,12,OTT Combo,Vi SuperHero 299,None,1,455,0,0.05260875905102718,1,2,OTT Subscriber,1,2025-09-01,249,0
10541,Ubika Narayanan,40,Delhi,Prepaid,16,920,2.326997348489203,12.909142942840308,0.22393131340032807,14,NonStop Hero,Vi SuperHero 698,JioHotstar,1,198,1,0.18200203889894018,1,1,Data-Heavy User,0,2025-08-25,499,1
10542,Udyati Nagy,30,Delhi,Postpaid,47,334,2.5126074115700847,43.01254707692436,0.5307659638652913,1,NonStop Hero,Vi NonStop Hero 999,Amazon Prime,1,113,0,0.28682169045961126,0,2,Data-Heavy User,0,2025-09-03,249,0
10543,Rudra Anand,73,Delhi,Prepaid,9,718,0.669179070919447,13.524018127783876,0.14810872993022417,18,SuperHero,Vi Hero 299,Amazon Prime,1,381,2,0.11978896261075656,1,0,OTT Subscriber,0,2025-08-18,999,0
10544,Ronith Rout,64,Hyderabad,Postpaid,88,711,1.0110478712500781,49.95149683380855,0.5261426026022712,17,Data Pack,Vi SuperHero 698,JioHotstar,0,11,2,0.320552292541636,0,1,Night User,0,2025-09-07,249,2
10545,Aarini Mangal,61,Kolkata,Prepaid,114,1211,1.4869594355580333,42.371501876652935,0.8476601548292181,7,Unlimited 5G,Vi NonStop Hero 698,None,1,253,3,0.5808331880200792,0,1,Business User,0,2025-09-09,499,2
10546,Udyati Chad,23,Mumbai,Prepaid,26,201,0.3095477270674394,30.0,0.0996154126463063,5,NonStop Hero,Vi NonStop Hero 299,JioHotstar,0,216,0,0.34373186135145956,0,0,Business User,1,2025-08-28,499,0
10547,Reyansh Arora,71,Chennai,Prepaid,44,662,0.9644153817187862,24.984017529364206,0.2341837136170389,1,NonStop Hero,Vi Hero 399,JioHotstar,0,55,4,0.008775297403571513,0,0,Data-Heavy User,0,2025-08-26,749,0
10548,Jagdish Nadig,55,Mumbai,Postpaid,41,405,0.5377089546600511,0.0,0.140255728333557,2,SuperHero,Vi SuperHero 698,JioHotstar,0,31,2,0.5302471070600716,0,1,International Roamer,0,2025-09-13,249,2
10549,Mitali Muni,61,Chennai,Prepaid,80,197,0.17644617759062087,49.26875524046969,0.5119747997788385,13,SuperHero,Vi Hero 999,JioHotstar,0,150,3,0.012257735382616913,0,1,Low Value Customer,0,2025-08-18,249,0
10550,Nathan Bhat,39,Bangalore,Postpaid,76,1483,2.4120275309292407,20.146105720380064,0.11380703750529814,6,Unlimited 5G,Vi SuperHero 299,None,0,232,0,0.022305845782193703,0,0,Data-Heavy User,0,2025-08-18,299,1
10551,Anay Prasad,58,Chennai,Postpaid,93,1192,0.1,24.378673605128704,0.5529854032745284,19,Data Pack,Vi SuperHero 399,Amazon Prime,1,181,0,0.10370459257528257,0,1,Night User,0,2025-08-28,698,1
10552,Qasim Chauhan,50,Bangalore,Prepaid,19,1484,3.500415246428485,75.01745558802664,0.2566465849504604,15,NonStop Hero,Vi Hero 499,Netflix,1,159,2,0.4308862054211242,1,2,Business User,0,2025-08-28,299,2
10553,Samarth Borra,21,Kolkata,Prepaid,26,1295,2.6664683588876663,29.667384115534116,0.32981142437429517,20,SuperHero,Vi SuperHero 499,Amazon Prime,0,216,3,0.21952987981306923,0,1,Data-Heavy User,0,2025-08-27,499,1
10554,Anirudh Seshadri,72,Kolkata,Prepaid,14,207,0.5817264189960829,0.0,0.22268368483154963,14,Unlimited 5G,Vi NonStop Hero 399,JioHotstar,1,153,1,0.05340000464444279,0,1,Low Value Customer,0,2025-08-27,399,0
10555,Michael Krishnamurthy,33,Delhi,Postpaid,24,1134,2.000958107785554,59.77714636933692,0.17233825208380252,0,NonStop Hero,Vi SuperHero 299,Netflix,1,192,0,0.008982212415531664,0,0,Family Plan User,0,2025-09-06,749,1
10556,Vaishnavi Kothari,30,Mumbai,Prepaid,26,1442,1.9332301741713063,54.20256659441357,0.523785007488894,9,SuperHero,Vi SuperHero 499,Amazon Prime,1,22,2,0.12844988009068284,1,0,Family Plan User,0,2025-09-10,399,1
10557,Eiravati Buch,19,Pune,Prepaid,49,686,0.18827092727985417,82.41696887295618,0.07505141720099645,20,Unlimited 5G,Vi NonStop Hero 399,Netflix,0,10,3,0.19514345141802425,0,1,Business User,0,2025-08-25,299,0
10558,Darsh Kannan,51,Mumbai,Prepaid,113,1426,2.217996208569425,0.0,0.8124500566339439,4,SuperHero,Vi SuperHero 999,SonyLIV,1,33,2,0.13267771195463154,0,1,Night User,0,2025-08-26,399,1
10559,Panini Varty,20,Pune,Prepaid,42,1352,1.249597954535441,22.183288856691068,0.337321353068468,7,Unlimited 5G,Vi Hero 499,Amazon Prime,1,249,4,0.07136223557547043,1,1,OTT Subscriber,1,2025-09-09,249,1
10560,Shravya Goswami,68,Bangalore,Postpaid,97,1113,0.32551099642828074,77.68244591066383,0.6612589240390075,20,OTT Combo,Vi NonStop Hero 698,None,0,85,3,0.06482277830811928,0,2,Night User,0,2025-09-04,999,0
10561,Varenya Swamy,62,Bangalore,Postpaid,82,168,0.1,35.582022831384265,0.09794064234452035,18,Unlimited 5G,Vi SuperHero 399,Amazon Prime,1,242,3,0.42813650482597626,1,1,Low Value Customer,0,2025-09-09,449,2
10562,Hemani Chopra,45,Bangalore,Prepaid,18,1021,2.2311988340301747,0.0,0.31942864578306585,2,NonStop Hero,Vi NonStop Hero 999,Netflix,0,191,1,0.023177203142539446,0,1,High Value Customer,0,2025-08-30,499,1
10563,Rehaan Venkataraman,45,Kolkata,Postpaid,41,204,0.5782469503032598,21.32033762219344,0.34592909935123156,8,Data Pack,Vi SuperHero 399,SonyLIV,1,221,1,0.025775055538207286,0,0,Low Value Customer,0,2025-09-04,249,0
10564,Amol Krishnamurthy,36,Delhi,Prepaid,16,1177,1.4702007987554948,26.035747691344525,0.4191301766988114,2,NonStop Hero,Vi SuperHero 999,Amazon Prime,0,141,2,0.22222506688535645,0,1,Caller-Tune Enthusiast,0,2025-09-07,449,1
10565,Anmol Thakur,65,Hyderabad,Postpaid,2,292,0.534230447667956,59.05648993764167,0.13379978015079622,9,NonStop Hero,Vi NonStop Hero 698,SonyLIV,0,70,4,0.03410643962523331,1,0,Low Value Customer,0,2025-08-31,999,0
10566,Nathaniel Rattan,66,Delhi,Prepaid,61,455,0.6721008263652904,31.044341434122803,0.5370563637531737,7,OTT Combo,Vi Hero 999,SonyLIV,1,116,3,0.21189626356840396,0,0,Night User,0,2025-09-05,399,0
10567,Orinder Tak,45,Chennai,Prepaid,48,1005,0.1845356101577218,28.30321545751295,0.2617553518247667,4,OTT Combo,Vi SuperHero 499,JioHotstar,0,224,3,0.2240787887872925,1,1,Occasional User,0,2025-09-05,399,0
10568,Aarav Basak,44,Kolkata,Postpaid,76,1021,0.8314433129133226,46.49249424826996,0.08551908986605497,0,OTT Combo,Vi SuperHero 399,Amazon Prime,1,275,2,0.04479473205183133,0,2,Family Plan User,0,2025-08-17,698,1
10569,Baghyawati Parekh,42,Bangalore,Postpaid,25,568,0.1,0.0,0.15432716654472123,15,Unlimited 5G,Vi NonStop Hero 999,SonyLIV,1,32,2,0.20458448785218147,0,0,Caller-Tune Enthusiast,0,2025-08-25,999,0
10570,Vritti Dora,29,Delhi,Prepaid,9,215,2.4637856911368266,14.27358171603988,0.5387267633843665,12,NonStop Hero,Vi SuperHero 399,Netflix,1,13,4,0.07483646134515645,0,0,Family Plan User,0,2025-09-04,999,0
10571,Vedika Dani,18,Mumbai,Prepaid,69,991,0.4781520242648174,30.156828904610457,0.04610898882254193,13,Data Pack,Vi Hero 299,SonyLIV,1,80,1,0.027571885257071296,0,0,Family Plan User,0,2025-09-06,698,0
10572,Upkaar Brar,70,Bangalore,Prepaid,65,179,0.4467212015723783,14.144670157861817,0.1547531260231288,14,NonStop Hero,Vi SuperHero 299,Amazon Prime,0,294,3,0.08740859872163194,0,1,Low Value Customer,0,2025-08-27,399,0
10573,Rayaan Srivastava,51,Bangalore,Prepaid,95,823,2.287070565345099,54.09767335189656,0.43010111358749675,2,NonStop Hero,Vi Hero 698,Netflix,1,335,2,0.10916085505664243,0,0,OTT Subscriber,0,2025-09-02,399,1
10574,Amaira Randhawa,29,Hyderabad,Prepaid,90,198,0.7041151215271015,38.988398587946726,0.2450186450235761,18,Unlimited 5G,Vi NonStop Hero 299,Amazon Prime,1,234,1,0.2568624280037993,0,2,Low Value Customer,0,2025-08-29,449,0
10575,Logan Palla,60,Chennai,Prepaid,48,286,1.3345064979462233,79.98099240833756,0.2776510662805838,2,Unlimited 5G,Vi Hero 499,SonyLIV,0,252,3,0.055205191960699174,0,0,Data-Heavy User,0,2025-08-30,199,0
10576,Divya Mahal,47,Kolkata,Postpaid,110,197,0.5748253063055125,24.913471472992377,0.20605113739292036,6,Data Pack,Vi SuperHero 299,Netflix,0,236,0,0.033800697871011795,1,0,Low Value Customer,0,2025-09-05,749,0
10577,Maanav Mall,49,Hyderabad,Prepaid,92,1094,1.6031488656206585,15.321146024219901,0.16159770570680682,14,SuperHero,Vi NonStop Hero 499,Amazon Prime,1,379,1,0.27982896955834935,1,2,OTT Subscriber,0,2025-09-12,299,1
10578,Bhavna Banik,36,Hyderabad,Prepaid,87,119,0.1,17.942160726592427,0.31352154530937654,8,SuperHero,Vi NonStop Hero 499,Amazon Prime,1,86,1,0.037063880737272646,1,2,Low Value Customer,0,2025-08-29,399,0
10579,Darpan Seth,46,Kolkata,Postpaid,7,276,0.7109427626660012,65.18075028459087,0.08747467381791796,19,Unlimited 5G,Vi SuperHero 698,Amazon Prime,0,199,1,0.11285446040561739,0,0,Low Value Customer,0,2025-09-09,249,0
10580,Manan Sandal,19,Hyderabad,Prepaid,29,274,0.2639580029310845,34.135091507492604,0.07674104403057035,3,SuperHero,Vi Hero 399,JioHotstar,1,98,3,0.05665475408822764,0,1,Low Value Customer,0,2025-09-05,999,0
10581,Ekiya Mannan,58,Chennai,Postpaid,16,538,0.558604713132558,74.98127614215488,0.28158242271925543,7,SuperHero,Vi SuperHero 499,Netflix,0,277,1,0.23881298258060468,0,2,Family Plan User,0,2025-09-05,199,0
10582,Nidra Cheema,42,Hyderabad,Postpaid,84,635,3.0195650615654284,0.0,0.2061293731635253,19,NonStop Hero,Vi SuperHero 299,Amazon Prime,1,112,3,0.015415894118653784,0,2,High Value Customer,0,2025-08-31,249,1
10583,Yochana Karpe,63,Mumbai,Postpaid,81,1248,1.2364259813594947,13.883101220912714,0.6983275777751878,12,SuperHero,Vi NonStop Hero 399,Netflix,0,128,3,0.10396255179579578,0,0,Night User,0,2025-08-27,749,1
10584,Anthony Bhat,42,Hyderabad,Prepaid,30,250,0.1,21.15785601082485,0.06977850940209923,0,OTT Combo,Vi SuperHero 499,Amazon Prime,0,257,3,0.17417995136378786,1,2,Low Value Customer,0,2025-09-13,199,0
10585,Ria Gola,26,Delhi,Postpaid,27,151,0.489193689273668,46.22359015648178,0.6533202784352269,20,Unlimited 5G,Vi SuperHero 999,SonyLIV,1,151,2,0.08932353566328606,0,1,Low Value Customer,0,2025-08-26,199,0
10586,Dhriti Sha,51,Delhi,Postpaid,44,999,1.4649403129752177,49.37787803972715,0.12331736613278371,7,SuperHero,Vi Hero 299,Amazon Prime,1,12,1,0.1984185649838658,0,1,Caller-Tune Enthusiast,0,2025-08-30,499,1
10587,Udant Acharya,29,Pune,Postpaid,9,1055,2.328088411603935,18.826306810433366,0.31480071391395614,6,Unlimited 5G,Vi Hero 399,Amazon Prime,0,33,1,0.05308398784940817,0,2,Family Plan User,0,2025-08-29,399,1
10588,Zinal Mangal,33,Hyderabad,Postpaid,40,1189,0.6982283420066798,45.52070539064425,0.0894432098311809,5,SuperHero,Vi SuperHero 698,Amazon Prime,0,218,4,0.7376997972191983,0,1,Business User,0,2025-08-28,749,2
10589,Ucchal Tiwari,58,Mumbai,Postpaid,51,562,1.2195539859498494,68.18877061284505,0.4995710215150121,12,SuperHero,Vi NonStop Hero 698,SonyLIV,1,246,4,0.2446656456561709,0,1,Business User,0,2025-08-22,299,0
10590,Pranit Kulkarni,70,Chennai,Prepaid,98,1137,1.6360732703600271,41.47485004185727,0.24402774248073594,9,OTT Combo,Vi Hero 399,None,0,195,1,0.046491560356097576,0,1,Caller-Tune Enthusiast,0,2025-09-06,749,1
10591,Quincy Bose,36,Delhi,Postpaid,26,918,1.7647002452848328,31.91907375826804,0.06615376101616391,4,SuperHero,Vi SuperHero 299,None,1,269,2,0.044845298486982606,0,1,OTT Subscriber,0,2025-09-03,499,1
10592,Eshana Samra,42,Mumbai,Prepaid,50,1337,3.714976561200836,0.0,0.2673464627945428,18,SuperHero,Vi SuperHero 698,Netflix,1,36,2,0.08079353869208014,0,1,High Value Customer,0,2025-08-26,499,1
10593,Dalaja Buch,62,Delhi,Prepaid,62,268,2.234688017888297,39.952369483832015,0.37076047686738733,1,NonStop Hero,Vi Hero 299,Amazon Prime,1,475,2,0.12621052867625332,0,2,OTT Subscriber,0,2025-09-11,449,0
10594,Anusha Ranganathan,33,Mumbai,Prepaid,83,1383,1.3667838454418868,10.435035064535274,0.25201710630913754,12,Data Pack,Vi Hero 999,JioHotstar,0,6,4,0.1600897792029533,1,1,Occasional User,0,2025-09-10,698,1
10595,Ikbal Balan,34,Chennai,Prepaid,14,287,0.8036673270361498,62.96544815548684,0.051713280602913136,20,OTT Combo,Vi NonStop Hero 399,Netflix,1,157,1,0.06894538835687476,1,1,Low Value Customer,0,2025-08-24,449,0
10596,Rayaan Raja,18,Pune,Postpaid,68,117,0.223276104546814,58.205994581720944,0.19775353794730166,13,NonStop Hero,Vi Hero 698,Amazon Prime,0,49,1,0.1272861548776406,0,2,Low Value Customer,1,2025-09-11,399,0
10597,Zayyan Suri,49,Bangalore,Prepaid,24,522,0.6537815711694855,46.470349372097445,0.06815873954090378,6,Unlimited 5G,Vi Hero 399,Amazon Prime,0,230,2,0.024792623788228944,1,1,Data-Heavy User,0,2025-09-01,249,0
10598,Vedant Wagle,73,Kolkata,Prepaid,49,1453,2.394536738468319,92.43537816049636,0.6702105410200558,3,NonStop Hero,Vi SuperHero 499,JioHotstar,0,40,4,0.25247638378579074,0,1,Night User,0,2025-08-25,249,1
10599,Vrishti Luthra,18,Delhi,Prepaid,49,164,2.110389365135809,31.414504732636352,0.7136743131935317,19,OTT Combo,Vi NonStop Hero 698,SonyLIV,0,49,2,0.09619050692150247,0,1,Night User,0,2025-09-04,499,0
10600,Ekbal Chaudhari,38,Chennai,Prepaid,46,640,0.1,38.29119167814407,0.1086523967465689,10,Unlimited 5G,Vi SuperHero 698,SonyLIV,1,204,1,0.027014806259042394,0,0,Weekend Data User,0,2025-08-19,999,0
10601,Krish Chada,35,Hyderabad,Postpaid,66,258,0.33438691545108007,22.128116698423014,0.2411699690152992,13,SuperHero,Vi SuperHero 499,JioHotstar,1,231,2,0.02131594483145051,1,2,Low Value Customer,0,2025-09-05,749,0
10602,Umang Prasad,32,Hyderabad,Prepaid,45,1392,0.5718529871598839,77.46837453388096,0.3916624256798965,13,Data Pack,Vi Hero 299,SonyLIV,1,204,2,0.1535781164071606,0,2,Data-Heavy User,0,2025-09-11,999,1
10603,Shaurya Lanka,74,Pune,Prepaid,39,1321,0.9890932744180914,24.557858512471782,0.27037480799885477,17,Data Pack,Vi SuperHero 698,JioHotstar,1,353,3,0.2073545121518108,0,0,OTT Subscriber,0,2025-09-08,399,1
10604,Darsh Khosla,28,Mumbai,Prepaid,119,1965,3.0645613062755817,14.904042562670334,0.31525978537010246,10,Data Pack,Vi NonStop Hero 399,Netflix,0,222,3,0.26479736395511033,1,2,High Value Customer,0,2025-09-12,299,1
10605,Daniel Nagi,52,Kolkata,Prepaid,120,1447,1.0450779019815033,47.90114372601236,0.32950432393589574,18,OTT Combo,Vi SuperHero 499,SonyLIV,1,453,3,0.023512891648172662,0,2,OTT Subscriber,0,2025-08-19,698,1
10606,Harshil Shroff,69,Kolkata,Prepaid,15,627,2.1270120842526135,0.0,0.27350051165754996,2,NonStop Hero,Vi Hero 999,Amazon Prime,1,158,0,0.0526716416708387,0,0,OTT Subscriber,0,2025-08-19,499,1
10607,Chandresh Bala,42,Mumbai,Prepaid,109,1331,0.1,24.7670845844625,0.12145223865028278,12,Data Pack,Vi NonStop Hero 499,Amazon Prime,0,159,4,0.003178452935062049,0,2,Caller-Tune Enthusiast,0,2025-09-08,249,1
10608,Irya Ranganathan,43,Pune,Postpaid,108,168,0.6884002182668998,30.735764791938806,0.40869340929760556,7,Data Pack,Vi Hero 698,Amazon Prime,1,173,4,0.10467634295897553,0,2,OTT Subscriber,0,2025-08-25,199,0
10609,Oeshi Bahl,56,Hyderabad,Prepaid,36,805,0.1,100.83739029735682,0.19273823731593642,18,Data Pack,Vi Hero 399,SonyLIV,1,257,2,0.03425803920978155,1,1,Data-Heavy User,0,2025-09-14,499,0
10610,Gaurang Desai,27,Pune,Prepaid,110,581,1.9369302530912025,30.729762598389186,0.28865998684148,15,Data Pack,Vi NonStop Hero 399,JioHotstar,0,26,4,0.07503419783226077,0,1,Weekend Data User,0,2025-08-25,749,0
10611,Zansi Chahal,40,Bangalore,Postpaid,37,951,4.879183084467275,0.0,0.40503076633254176,6,OTT Combo,Vi NonStop Hero 299,Amazon Prime,1,36,2,0.039743023807417566,1,2,Weekend Data User,0,2025-08-19,199,1
10612,Lakshit Bala,72,Delhi,Postpaid,90,247,0.4626432726683406,42.753109031251874,0.14796990072578312,15,NonStop Hero,Vi SuperHero 399,Amazon Prime,1,83,1,0.13640647628202815,1,0,Low Value Customer,0,2025-09-04,249,0
10613,Krish Devan,61,Hyderabad,Prepaid,119,452,0.1,30.0,0.22150226220485164,1,Unlimited 5G,Vi NonStop Hero 698,Amazon Prime,1,218,0,0.4368326417217909,0,2,Business User,0,2025-08-26,499,2
10614,Zaitra Manda,55,Delhi,Prepaid,16,1038,0.5222927966117423,34.403761297192304,0.33712256543589203,7,Data Pack,Vi NonStop Hero 499,None,0,206,1,0.023710206383484856,0,1,Occasional User,0,2025-08-22,249,0
10615,Max Dave,67,Hyderabad,Postpaid,48,1099,1.3691718960438435,30.8593827256615,0.18542010773332257,0,Unlimited 5G,Vi SuperHero 299,JioHotstar,1,140,3,0.2538271064225194,0,2,Family Plan User,0,2025-09-08,199,1
10616,Wakeeta Iyer,55,Hyderabad,Prepaid,102,1323,2.4846642034654765,46.81564402179881,0.6748032504282018,18,SuperHero,Vi NonStop Hero 698,SonyLIV,1,140,2,0.0237522385821563,0,0,Occasional User,0,2025-09-05,249,1
10617,Ishita Jani,63,Mumbai,Postpaid,72,1935,2.294694991822033,0.0,0.43688074137300564,17,OTT Combo,Vi NonStop Hero 299,None,0,207,4,0.018853351560940975,0,2,High Value Customer,0,2025-09-12,399,1
10618,Jai Upadhyay,60,Bangalore,Postpaid,103,510,4.440866855563476,69.30765640464443,0.4036228442603848,10,Unlimited 5G,Vi SuperHero 399,None,0,92,1,0.14739327226561094,0,0,High Value Customer,0,2025-08-29,449,1
10619,Ikbal Nori,72,Bangalore,Postpaid,47,221,0.8199538703339366,15.004465152073463,0.22344611998858546,17,SuperHero,Vi NonStop Hero 299,Amazon Prime,0,63,2,0.007160662112992632,0,2,Data-Heavy User,0,2025-08-18,449,0
10620,Janya Barad,60,Chennai,Postpaid,67,247,0.1,42.202384534479556,0.6230895761915661,11,OTT Combo,Vi Hero 999,Amazon Prime,1,71,0,0.02831421728424655,0,0,Low Value Customer,0,2025-09-08,199,0
10621,Aayush Zachariah,30,Bangalore,Prepaid,76,134,0.8571056086869235,11.565502412551037,0.11199636165021458,11,NonStop Hero,Vi SuperHero 999,SonyLIV,1,110,0,0.051155325731862974,0,1,Low Value Customer,0,2025-09-03,299,0
10622,Urishilla Uppal,43,Chennai,Prepaid,69,273,0.45440978530518833,55.56120682139811,0.18369467796511993,6,Unlimited 5G,Vi Hero 499,Amazon Prime,0,130,2,0.07553111721076726,0,2,Low Value Customer,0,2025-08-20,999,0
10623,Caleb Chaudhary,56,Pune,Postpaid,49,180,0.4642741569511822,7.656349522907142,0.541011366552958,0,OTT Combo,Vi SuperHero 299,Netflix,1,78,0,0.2579088864406328,0,2,Low Value Customer,0,2025-08-29,698,0
10624,Warda Subramanian,22,Pune,Postpaid,19,332,1.612479963808624,0.0,0.09510036185789333,7,NonStop Hero,Vi SuperHero 299,SonyLIV,1,170,1,0.7288247535700217,0,0,International Roamer,0,2025-08-21,249,2
10625,Ucchal Naidu,29,Bangalore,Postpaid,90,695,2.763236968439875,0.0,0.13024078463621716,18,NonStop Hero,Vi Hero 499,None,1,250,0,0.03689531221696164,1,0,High Value Customer,0,2025-09-05,698,1
10626,Wazir Dara,29,Delhi,Postpaid,2,251,0.5003329834061879,102.29257474891918,0.20724961360153804,16,SuperHero,Vi Hero 399,Amazon Prime,1,244,3,0.15591831142929613,0,1,Low Value Customer,0,2025-09-14,499,0
10627,Chaitaly Chakrabarti,63,Delhi,Postpaid,46,660,0.1,42.32209929629674,0.5280880293173751,14,OTT Combo,Vi NonStop Hero 499,SonyLIV,1,234,4,0.011888692856803709,1,0,Family Plan User,0,2025-09-06,249,0
